time_ms,neuron_0_voltage,neuron_1_voltage
2.591836734527999297e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.594104308223999666e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.596371881919999680e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.598639455615999694e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.600907029311999352e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.603174603007999366e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.605442176703999380e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.607709750399999393e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.609977324095999407e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.612244897791999421e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.614512471487999434e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.616780045183999448e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.619047618879999462e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.621315192575999120e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.623582766271999134e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.625850339967999503e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.628117913663999516e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.630385487359999530e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.632653061055999544e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.634920634751999557e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.637188208447999571e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.639455782143999585e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.641723355839999243e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.643990929535999257e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.646258503231999271e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.648526076927999284e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.650793650623999298e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.653061224319999312e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.655328798015999325e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.657596371711999694e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.659863945407999708e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.662131519103999366e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.664399092799999380e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.666666666495999394e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.668934240191999407e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.671201813887999421e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.673469387583999435e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.675736961279999448e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.678004534975999462e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.680272108671999476e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.682539682367999134e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.684807256063999148e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.687074829759999162e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.689342403455999531e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.691609977151999544e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.693877550847999558e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.696145124543999572e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.698412698239999585e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.700680271935999599e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.702947845631999257e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.705215419327999271e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.707482993023999285e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.709750566719999298e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.712018140415999312e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.714285714111999326e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.716553287807999340e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.718820861503999353e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.721088435199999722e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.723356008895999381e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.725623582591999394e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.727891156287999408e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.730158729983999422e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.732426303679999435e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.734693877375999449e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.736961451071999463e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.739229024767999476e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.741496598463999490e+01,1.573076979360520600e+00,1.979589590146630940e+00
2.743764172159999148e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.746031745855999162e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.748299319551999176e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.750566893247999189e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.752834466943999558e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.755102040639999572e+01,1.502153903302900773e+00,1.641195519074382325e+00
2.757369614335999586e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.759637188031999600e+01,7.874312688966391693e-01,9.909182851925093516e-01
2.761904761727999613e+01,1.502153903302900773e+00,1.641195519074382325e+00
2.764172335423999272e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.766439909119999285e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.768707482815999299e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.770975056511999313e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.773242630207999326e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.775510203903999340e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.777777777599999354e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.780045351295999367e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.782312924991999381e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.784580498687999395e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.786848072383999408e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.789115646079999422e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.791383219775999436e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.793650793471999449e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.795918367167999463e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.798185940863999477e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.800453514559999491e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.802721088255999504e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.804988661951999163e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.807256235647999176e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.809523809343999190e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.811791383039999204e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.814058956735999217e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.816326530431999586e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.818594104127999600e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.820861677823999614e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.823129251519999627e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.825396825215999286e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.827664398911999299e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.829931972607999313e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.832199546303999327e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.834467119999999341e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.836734693695999354e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.839002267391999368e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.841269841087999382e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.843537414783999395e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.845804988479999054e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.848072562175999423e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.850340135871999436e+01,7.148834577079692387e-01,6.510445673763185503e-01
2.852607709567999450e+01,1.429770599622584459e+00,1.302092489960672950e+00
2.854875283263999464e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.857142856959999477e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.859410430655999491e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.861678004351999505e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.863945578047999518e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.866213151743999177e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.868480725439999190e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.870748299135999204e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.873015872831999218e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.875283446527999232e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.877551020223999245e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.879818593919999614e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.882086167615999628e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.884353741311999642e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.886621315007999300e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.888888888703999314e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.891156462399999327e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.893424036095999341e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.895691609791999355e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.897959183487999368e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.900226757183999382e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.902494330879999396e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.904761904575999409e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.907029478271999068e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.909297051967999082e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.911564625663999450e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.913832199359999464e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.916099773055999478e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.918367346751999492e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.920634920447999505e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.922902494143999519e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.925170067839999533e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.927437641535999191e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.929705215231999205e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.931972788927999218e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.934240362623999232e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.936507936319999246e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.938775510015999259e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.941043083711999273e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.943310657407999642e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.945578231103999656e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.947845804799999314e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.950113378495999328e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.952380952191999341e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.954648525887999355e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.956916099583999369e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.959183673279999383e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.961451246975999396e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.963718820671999410e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.965986394367999424e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.968253968063999082e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.970521541759999096e+01,7.165081928390194532e-01,6.525242141202607371e-01
2.972789115455999109e+01,1.431391650546988803e+00,1.303568781496579287e+00
2.975056689151999478e+01,0.000000000000000000e+00,0.000000000000000000e+00
